contig,nsnp,ndel,nins,N,position,sample,f_del,cell_line,condition,timepoint,replicate,name
GFP_BAR_DSBR_2,3.0,301.0,0.0,15170.0,41,U2OS_WT_1h_BR2,0.01984179301252472,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,302.0,1.0,15170.0,42,U2OS_WT_1h_BR2,0.01990771259063942,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,387.0,9.0,15170.0,43,U2OS_WT_1h_BR2,0.025510876730388925,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,395.0,6.0,15170.0,44,U2OS_WT_1h_BR2,0.026038233355306525,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,274.0,0.0,15170.0,45,U2OS_WT_1h_BR2,0.01806196440342782,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,251.0,0.0,15170.0,46,U2OS_WT_1h_BR2,0.016545814106789715,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,230.0,0.0,15170.0,47,U2OS_WT_1h_BR2,0.015161502966381015,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,187.0,0.0,15170.0,48,U2OS_WT_1h_BR2,0.012326961107448912,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,6.0,144.0,0.0,15170.0,49,U2OS_WT_1h_BR2,0.00949241924851681,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,128.0,0.0,15170.0,50,U2OS_WT_1h_BR2,0.008437705998681608,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,120.0,0.0,15170.0,51,U2OS_WT_1h_BR2,0.007910349373764008,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,116.0,0.0,15170.0,52,U2OS_WT_1h_BR2,0.007646671061305207,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,111.0,0.0,15170.0,53,U2OS_WT_1h_BR2,0.007317073170731708,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,103.0,0.0,15170.0,54,U2OS_WT_1h_BR2,0.006789716545814107,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,92.0,0.0,15170.0,55,U2OS_WT_1h_BR2,0.006064601186552406,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,74.0,2.0,15170.0,56,U2OS_WT_1h_BR2,0.004878048780487805,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,70.0,0.0,15170.0,57,U2OS_WT_1h_BR2,0.004614370468029005,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,10.0,43.0,0.0,15170.0,58,U2OS_WT_1h_BR2,0.002834541858932103,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,39.0,0.0,15170.0,59,U2OS_WT_1h_BR2,0.0025708635464733024,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,29.0,0.0,15170.0,60,U2OS_WT_1h_BR2,0.0019116677653263018,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,26.0,0.0,15170.0,61,U2OS_WT_1h_BR2,0.0017139090309822016,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,23.0,0.0,15170.0,62,U2OS_WT_1h_BR2,0.0015161502966381014,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,18.0,0.0,15170.0,63,U2OS_WT_1h_BR2,0.0011865524060646012,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,14.0,0.0,15170.0,64,U2OS_WT_1h_BR2,0.0009228740936058009,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,7.0,0.0,15170.0,65,U2OS_WT_1h_BR2,0.00046143704680290046,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,1.0,0.0,15170.0,66,U2OS_WT_1h_BR2,6.591957811470006e-05,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,15170.0,67,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,15170.0,68,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,15170.0,69,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,15170.0,70,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,15170.0,71,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,19.0,15170.0,72,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,1.0,0.0,15170.0,73,U2OS_WT_1h_BR2,6.591957811470006e-05,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,17.0,17.0,6.0,15170.0,74,U2OS_WT_1h_BR2,0.0011206328279499012,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,15170.0,75,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,15170.0,76,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,15170.0,77,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,15170.0,78,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,15170.0,79,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,15170.0,80,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,15170.0,81,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,15170.0,82,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,15170.0,83,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,8.0,0.0,0.0,15170.0,84,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,15170.0,85,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,15170.0,86,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,15170.0,87,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,15170.0,88,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,15170.0,89,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,15170.0,90,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,15170.0,91,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,15170.0,92,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,15170.0,93,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,15170.0,94,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,15170.0,95,U2OS_WT_1h_BR2,0.0,U2OS,WT,1h,BR2,U2OS_WT
GFP_BAR_DSBR_2,7.0,0.0,0.0,23388.0,1,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,23388.0,2,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,23388.0,3,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,23388.0,4,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,23388.0,5,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,23388.0,6,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,23388.0,7,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,23388.0,8,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,23388.0,9,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,23388.0,10,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,23388.0,11,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,23388.0,12,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,23388.0,13,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,23388.0,14,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,23.0,0.0,0.0,23388.0,15,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,14.0,0.0,23388.0,16,U2OS_WT_2h_BR2,0.0005985975714041388,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,9.0,30.0,0.0,23388.0,17,U2OS_WT_2h_BR2,0.0012827090815802976,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,18.0,58.0,0.0,23388.0,18,U2OS_WT_2h_BR2,0.0024799042243885752,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,10.0,66.0,0.0,23388.0,19,U2OS_WT_2h_BR2,0.0028219599794766545,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,86.0,0.0,23388.0,20,U2OS_WT_2h_BR2,0.0036770993671968533,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,8.0,109.0,0.0,23388.0,21,U2OS_WT_2h_BR2,0.004660509663075081,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,144.0,0.0,23388.0,22,U2OS_WT_2h_BR2,0.0061570035915854285,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,173.0,0.0,23388.0,23,U2OS_WT_2h_BR2,0.007396955703779716,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,218.0,0.0,23388.0,24,U2OS_WT_2h_BR2,0.009321019326150162,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,258.0,0.0,23388.0,25,U2OS_WT_2h_BR2,0.011031298101590559,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,13.0,328.0,0.0,23388.0,26,U2OS_WT_2h_BR2,0.014024285958611254,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,358.0,0.0,23388.0,27,U2OS_WT_2h_BR2,0.015306995040191552,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,8.0,394.0,0.0,23388.0,28,U2OS_WT_2h_BR2,0.01684624593808791,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,440.0,0.0,23388.0,29,U2OS_WT_2h_BR2,0.018813066529844366,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,7.0,456.0,0.0,23388.0,30,U2OS_WT_2h_BR2,0.019497178040020522,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,6.0,517.0,0.0,23388.0,31,U2OS_WT_2h_BR2,0.02210535317256713,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,522.0,0.0,23388.0,32,U2OS_WT_2h_BR2,0.022319138019497177,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,558.0,0.0,23388.0,33,U2OS_WT_2h_BR2,0.023858388917393534,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,11.0,698.0,0.0,23388.0,34,U2OS_WT_2h_BR2,0.029844364631434923,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,8.0,924.0,0.0,23388.0,35,U2OS_WT_2h_BR2,0.03950743971267317,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,10.0,941.0,0.0,23388.0,36,U2OS_WT_2h_BR2,0.040234308192235335,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,7.0,957.0,0.0,23388.0,37,U2OS_WT_2h_BR2,0.040918419702411495,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,7.0,1051.0,0.0,23388.0,38,U2OS_WT_2h_BR2,0.04493757482469642,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,1168.0,0.0,23388.0,39,U2OS_WT_2h_BR2,0.04994014024285959,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,1206.0,0.0,23388.0,40,U2OS_WT_2h_BR2,0.05156490507952796,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,1334.0,0.0,23388.0,41,U2OS_WT_2h_BR2,0.05703779716093723,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,8.0,1343.0,0.0,23388.0,42,U2OS_WT_2h_BR2,0.05742260988541132,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,1597.0,21.0,23388.0,43,U2OS_WT_2h_BR2,0.06828288010945784,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,16.0,1636.0,30.0,23388.0,44,U2OS_WT_2h_BR2,0.06995040191551223,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,9.0,1362.0,0.0,23388.0,45,U2OS_WT_2h_BR2,0.05823499230374551,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,1272.0,0.0,23388.0,46,U2OS_WT_2h_BR2,0.05438686505900462,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,6.0,1179.0,0.0,23388.0,47,U2OS_WT_2h_BR2,0.0504104669061057,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,9.0,944.0,2.0,23388.0,48,U2OS_WT_2h_BR2,0.04036257910039336,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,11.0,743.0,0.0,23388.0,49,U2OS_WT_2h_BR2,0.03176842825380537,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,648.0,0.0,23388.0,50,U2OS_WT_2h_BR2,0.027706516162134428,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,616.0,0.0,23388.0,51,U2OS_WT_2h_BR2,0.02633829314178211,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,604.0,0.0,23388.0,52,U2OS_WT_2h_BR2,0.02582520950914999,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,581.0,0.0,23388.0,53,U2OS_WT_2h_BR2,0.024841799213271763,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,6.0,559.0,0.0,23388.0,54,U2OS_WT_2h_BR2,0.023901145886779544,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,511.0,0.0,23388.0,55,U2OS_WT_2h_BR2,0.02184881135625107,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,428.0,0.0,23388.0,56,U2OS_WT_2h_BR2,0.018299982897212245,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,10.0,397.0,0.0,23388.0,57,U2OS_WT_2h_BR2,0.016974516846245936,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,15.0,316.0,0.0,23388.0,58,U2OS_WT_2h_BR2,0.013511202325979134,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,285.0,0.0,23388.0,59,U2OS_WT_2h_BR2,0.012185736275012828,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,7.0,263.0,0.0,23388.0,60,U2OS_WT_2h_BR2,0.01124508294852061,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,17.0,229.0,0.0,23388.0,61,U2OS_WT_2h_BR2,0.009791345989396271,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,11.0,182.0,0.0,23388.0,62,U2OS_WT_2h_BR2,0.007781768428253805,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,7.0,115.0,0.0,23388.0,63,U2OS_WT_2h_BR2,0.004917051479391141,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,15.0,92.0,0.0,23388.0,64,U2OS_WT_2h_BR2,0.003933641183512912,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,59.0,0.0,23388.0,65,U2OS_WT_2h_BR2,0.002522661193774585,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,8.0,4.0,0.0,23388.0,66,U2OS_WT_2h_BR2,0.0001710278775440397,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,23388.0,67,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,23388.0,68,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,23388.0,69,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,23388.0,70,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,23388.0,71,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,25.0,23388.0,72,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,6.0,23388.0,73,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,45.0,28.0,5.0,23388.0,74,U2OS_WT_2h_BR2,0.0011971951428082776,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,7.0,0.0,0.0,23388.0,75,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,23388.0,76,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,23388.0,77,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,23388.0,78,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,23388.0,79,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,23388.0,80,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,23388.0,81,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,23388.0,82,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,23388.0,83,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,9.0,0.0,0.0,23388.0,84,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,23388.0,85,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,23388.0,86,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,23388.0,87,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,11.0,0.0,0.0,23388.0,88,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,23388.0,89,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,23388.0,90,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,7.0,0.0,0.0,23388.0,91,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,23388.0,92,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,7.0,0.0,0.0,23388.0,93,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,23388.0,94,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,23388.0,95,U2OS_WT_2h_BR2,0.0,U2OS,WT,2h,BR2,U2OS_WT
GFP_BAR_DSBR_2,12.0,0.0,0.0,27164.0,1,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,9.0,0.0,0.0,27164.0,2,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,27164.0,3,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,8.0,0.0,0.0,27164.0,4,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,27164.0,5,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,27164.0,6,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,27164.0,7,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,11.0,0.0,0.0,27164.0,8,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,27164.0,9,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,27164.0,10,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,27164.0,11,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,27164.0,12,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,27164.0,13,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,27164.0,14,U2OS_WT_4h_BR2,0.0,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,13.0,1.0,0.0,27164.0,15,U2OS_WT_4h_BR2,3.681342953909586e-05,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,34.0,0.0,27164.0,16,U2OS_WT_4h_BR2,0.0012516566043292592,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,7.0,58.0,0.0,27164.0,17,U2OS_WT_4h_BR2,0.00213517891326756,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,30.0,144.0,0.0,27164.0,18,U2OS_WT_4h_BR2,0.005301133853629804,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,153.0,0.0,27164.0,19,U2OS_WT_4h_BR2,0.005632454719481667,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,12.0,233.0,0.0,27164.0,20,U2OS_WT_4h_BR2,0.008577529082609336,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,9.0,324.0,0.0,27164.0,21,U2OS_WT_4h_BR2,0.01192755117066706,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,6.0,438.0,0.0,27164.0,22,U2OS_WT_4h_BR2,0.016124282138123988,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,8.0,486.0,0.0,27164.0,23,U2OS_WT_4h_BR2,0.017891326756000588,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,7.0,576.0,0.0,27164.0,24,U2OS_WT_4h_BR2,0.021204535414519218,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,4.0,658.0,0.0,27164.0,25,U2OS_WT_4h_BR2,0.024223236636725078,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,3.0,780.0,0.0,27164.0,26,U2OS_WT_4h_BR2,0.028714475040494774,U2OS,WT,4h,BR2,U2OS_WT
GFP_BAR_DSBR_2,5.0,854.0,0.0,27164.0,27,U2OS_WT_4h_BR2,0.031438668826387864,U2OS,WT,4h,BR2,U2OS_WT
